DateResult: Day,IdQueue,NameMailSender,Count
2025-09-18T00:00:00+03:00,104,production100-mail-sender-110,2070
2025-09-18T00:00:00+03:00,259,production200-mail-sender-200,1998
2025-09-18T00:00:00+03:00,105,production-mail-sender-2,1949
2025-09-18T00:00:00+03:00,105,production-mail-sender-5,1943
2025-09-18T00:00:00+03:00,105,production100-mail-sender-109,1936
2025-09-18T00:00:00+03:00,105,production100-mail-sender-102,1934
2025-09-18T00:00:00+03:00,105,production-mail-sender-1,1931
2025-09-18T00:00:00+03:00,105,production100-mail-sender-1,1930
2025-09-18T00:00:00+03:00,105,production100-mail-sender-103,1927
2025-09-18T00:00:00+03:00,105,production-mail-sender-4,1926
2025-09-18T00:00:00+03:00,105,production-mail-sender-3,1925
2025-09-18T00:00:00+03:00,105,production100-mail-sender-101,1924
2025-09-18T00:00:00+03:00,105,production100-mail-sender-108,1912
2025-09-18T00:00:00+03:00,105,production100-mail-sender-111,1875
2025-09-18T00:00:00+03:00,105,production100-mail-sender-110,1862
2025-09-18T00:00:00+03:00,106,production-mail-sender-aws,1827
2025-09-18T00:00:00+03:00,6,production-mail-sender-aws,1560
2025-09-18T00:00:00+03:00,107,production100-mail-sender-113,1003
2025-09-18T00:00:00+03:00,526,production-mail-sender-aws,678
2025-09-18T00:00:00+03:00,2215,production100-mail-sender-115,661
2025-09-18T00:00:00+03:00,8,production100-mail-sender-101,537
2025-09-18T00:00:00+03:00,8,production100-mail-sender-103,537
2025-09-18T00:00:00+03:00,8,production100-mail-sender-112,537
2025-09-18T00:00:00+03:00,8,production-mail-sender-1,537
2025-09-18T00:00:00+03:00,8,production-mail-sender-4,537
2025-09-18T00:00:00+03:00,8,production100-mail-sender-1,536
2025-09-18T00:00:00+03:00,8,production100-mail-sender-111,536
2025-09-18T00:00:00+03:00,8,production200-mail-sender-200,536
2025-09-18T00:00:00+03:00,8,production-mail-sender-5,536
2025-09-18T00:00:00+03:00,8,production100-mail-sender-102,535
2025-09-18T00:00:00+03:00,8,production100-mail-sender-113,535
2025-09-18T00:00:00+03:00,490,production-mail-sender-1,434
2025-09-18T00:00:00+03:00,490,production-mail-sender-4,425
2025-09-18T00:00:00+03:00,490,production-mail-sender-5,424
2025-09-18T00:00:00+03:00,490,production-mail-sender-3,418
2025-09-18T00:00:00+03:00,490,production-mail-sender-2,416
2025-09-18T00:00:00+03:00,5,production-mail-sender-aws,398
2025-09-18T00:00:00+03:00,260,production-mail-sender-1,398
2025-09-18T00:00:00+03:00,5,production-mail-sender-aws-21,395
2025-09-18T00:00:00+03:00,5,production-mail-sender-aws-3,394
2025-09-18T00:00:00+03:00,5,production-mail-sender-aws-2,393
2025-09-18T00:00:00+03:00,260,production-mail-sender-2,392
2025-09-18T00:00:00+03:00,447,production100-mail-sender-116,391
2025-09-18T00:00:00+03:00,447,production100-mail-sender-108,388
2025-09-18T00:00:00+03:00,447,production100-mail-sender-110,387
2025-09-18T00:00:00+03:00,447,production100-mail-sender-117,386
2025-09-18T00:00:00+03:00,447,production100-mail-sender-118,385
2025-09-18T00:00:00+03:00,447,production-mail-sender-aws-21,385
2025-09-18T00:00:00+03:00,447,production100-mail-sender-114,382
2025-09-18T00:00:00+03:00,447,production100-mail-sender-115,382
2025-09-18T00:00:00+03:00,447,production-mail-sender-70,378
2025-09-18T00:00:00+03:00,260,production100-mail-sender-102,373
2025-09-18T00:00:00+03:00,260,production100-mail-sender-1,371
2025-09-18T00:00:00+03:00,260,production200-mail-sender-200,351
2025-09-18T00:00:00+03:00,490,production100-mail-sender-111,342
2025-09-18T00:00:00+03:00,5,production100-mail-sender-1,328
2025-09-18T00:00:00+03:00,5,production100-mail-sender-112,325
2025-09-18T00:00:00+03:00,5,production100-mail-sender-111,316
2025-09-18T00:00:00+03:00,5,production100-mail-sender-113,313
2025-09-18T00:00:00+03:00,490,production100-mail-sender-101,281
2025-09-18T00:00:00+03:00,490,production100-mail-sender-1,279
2025-09-18T00:00:00+03:00,490,production100-mail-sender-102,275
2025-09-18T00:00:00+03:00,656,production-mail-sender-aws,275
2025-09-18T00:00:00+03:00,490,production100-mail-sender-103,272
2025-09-18T00:00:00+03:00,490,production100-mail-sender-106,270
2025-09-18T00:00:00+03:00,490,production200-mail-sender-200,245
2025-09-18T00:00:00+03:00,487,production-mail-sender-aws-2,221
2025-09-18T00:00:00+03:00,144,production-mail-sender-aws,144
2025-09-18T00:00:00+03:00,145,production-mail-sender-2,144
2025-09-18T00:00:00+03:00,146,production-mail-sender-1,144
2025-09-18T00:00:00+03:00,147,production100-mail-sender-102,144
2025-09-18T00:00:00+03:00,148,production-mail-sender-3,144
2025-09-18T00:00:00+03:00,149,production-mail-sender-4,144
2025-09-18T00:00:00+03:00,150,production100-mail-sender-103,144
2025-09-18T00:00:00+03:00,151,production100-mail-sender-101,144
2025-09-18T00:00:00+03:00,153,production-mail-sender-5,144
2025-09-18T00:00:00+03:00,222,production100-mail-sender-105,144
2025-09-18T00:00:00+03:00,223,production100-mail-sender-104,144
2025-09-18T00:00:00+03:00,294,production-mail-sender-aws-2,144
2025-09-18T00:00:00+03:00,328,production-mail-sender-aws-3,144
2025-09-18T00:00:00+03:00,329,production100-mail-sender-106,144
2025-09-18T00:00:00+03:00,330,production100-mail-sender-107,144
2025-09-18T00:00:00+03:00,331,production100-mail-sender-108,144
2025-09-18T00:00:00+03:00,408,production200-mail-sender-200,144
2025-09-18T00:00:00+03:00,530,production100-mail-sender-110,144
2025-09-18T00:00:00+03:00,531,production100-mail-sender-109,144
2025-09-18T00:00:00+03:00,532,production100-mail-sender-113,144
2025-09-18T00:00:00+03:00,533,production100-mail-sender-112,144
2025-09-18T00:00:00+03:00,534,production100-mail-sender-111,144
2025-09-18T00:00:00+03:00,547,production-mail-sender-70,144
2025-09-18T00:00:00+03:00,648,production-mail-sender-aws-23,144
2025-09-18T00:00:00+03:00,649,production-mail-sender-aws-22,144
2025-09-18T00:00:00+03:00,650,production-mail-sender-aws-21,144
2025-09-18T00:00:00+03:00,651,production100-mail-sender-116,144
2025-09-18T00:00:00+03:00,652,production100-mail-sender-117,144
2025-09-18T00:00:00+03:00,653,production100-mail-sender-114,144
2025-09-18T00:00:00+03:00,654,production100-mail-sender-118,144
2025-09-18T00:00:00+03:00,655,production100-mail-sender-115,144
2025-09-18T00:00:00+03:00,152,production100-mail-sender-1,143
2025-09-18T00:00:00+03:00,409,production-mail-sender-aws,142
2025-09-18T00:00:00+03:00,2144,production-mail-sender-aws,95
2025-09-18T00:00:00+03:00,442,production100-mail-sender-101,90
2025-09-18T00:00:00+03:00,442,production100-mail-sender-103,90
2025-09-18T00:00:00+03:00,442,production100-mail-sender-102,87
2025-09-18T00:00:00+03:00,442,production-mail-sender-aws,85
2025-09-18T00:00:00+03:00,491,production-mail-sender-2,54
2025-09-18T00:00:00+03:00,491,production-mail-sender-aws-21,54
2025-09-18T00:00:00+03:00,491,production100-mail-sender-101,53
2025-09-18T00:00:00+03:00,491,production100-mail-sender-103,53
2025-09-18T00:00:00+03:00,491,production100-mail-sender-102,51
2025-09-18T00:00:00+03:00,492,production-mail-sender-aws-21,43
2025-09-18T00:00:00+03:00,492,production-mail-sender-5,42
2025-09-18T00:00:00+03:00,492,production100-mail-sender-101,41
2025-09-18T00:00:00+03:00,492,production100-mail-sender-103,41
2025-09-18T00:00:00+03:00,489,production-mail-sender-aws-2,40
2025-09-18T00:00:00+03:00,492,production100-mail-sender-102,40
2025-09-18T00:00:00+03:00,492,production100-mail-sender-105,40
2025-09-18T00:00:00+03:00,448,production-mail-sender-aws,39
2025-09-18T00:00:00+03:00,448,production-mail-sender-aws-2,39
2025-09-18T00:00:00+03:00,615,production-mail-sender-aws,37
2025-09-18T00:00:00+03:00,2247,production-mail-sender-aws,34
2025-09-18T00:00:00+03:00,582,production100-mail-sender-104,25
2025-09-18T00:00:00+03:00,582,production200-mail-sender-200,25
2025-09-18T00:00:00+03:00,189,production100-mail-sender-1,23
2025-09-18T00:00:00+03:00,189,production-mail-sender-1,23
2025-09-18T00:00:00+03:00,95,production100-mail-sender-101,22
2025-09-18T00:00:00+03:00,95,production-mail-sender-1,21
2025-09-18T00:00:00+03:00,549,production100-mail-sender-1,15
2025-09-18T00:00:00+03:00,2248,production-mail-sender-aws,14
2025-09-18T00:00:00+03:00,528,production-mail-sender-aws,13
2025-09-18T00:00:00+03:00,528,production100-mail-sender-1,12
2025-09-18T00:00:00+03:00,528,production-mail-sender-1,12
2025-09-18T00:00:00+03:00,528,production200-mail-sender-200,11
2025-09-18T00:00:00+03:00,527,production-mail-sender-aws,10
2025-09-18T00:00:00+03:00,691,production100-mail-sender-104,5
2025-09-18T00:00:00+03:00,2140,production-mail-sender-aws,4
2025-09-18T00:00:00+03:00,689,production100-mail-sender-104,2
2025-09-18T00:00:00+03:00,722,production-mail-sender-1,2
2025-09-18T00:00:00+03:00,2142,production100-mail-sender-104,2
2025-09-18T00:00:00+03:00,10,production100-mail-sender-1,1
2025-09-18T00:00:00+03:00,12,production-mail-sender-1,1
2025-09-18T00:00:00+03:00,2143,production100-mail-sender-104,1
2025-09-19T00:00:00+03:00,2,production-mail-sender-3,36251
2025-09-19T00:00:00+03:00,2,production-mail-sender-4,36003
2025-09-19T00:00:00+03:00,2,production-mail-sender-5,35735
2025-09-19T00:00:00+03:00,2,production-mail-sender-2,35727
2025-09-19T00:00:00+03:00,2,production-mail-sender-1,33981
2025-09-19T00:00:00+03:00,2,production100-mail-sender-108,32401
2025-09-19T00:00:00+03:00,2,production100-mail-sender-109,32345
2025-09-19T00:00:00+03:00,2,production100-mail-sender-102,32302
2025-09-19T00:00:00+03:00,2,production100-mail-sender-103,32273
2025-09-19T00:00:00+03:00,2,production100-mail-sender-1,32251
2025-09-19T00:00:00+03:00,2,production100-mail-sender-104,32236
2025-09-19T00:00:00+03:00,2,production100-mail-sender-107,32159
2025-09-19T00:00:00+03:00,2,production100-mail-sender-106,32145
2025-09-19T00:00:00+03:00,2,production100-mail-sender-101,32132
2025-09-19T00:00:00+03:00,2,production100-mail-sender-105,31926
2025-09-19T00:00:00+03:00,2,production100-mail-sender-113,31242
2025-09-19T00:00:00+03:00,2,production100-mail-sender-110,31032
2025-09-19T00:00:00+03:00,2,production100-mail-sender-111,30890
2025-09-19T00:00:00+03:00,2,production200-mail-sender-200,30797
2025-09-19T00:00:00+03:00,2,production100-mail-sender-112,29502
2025-09-19T00:00:00+03:00,549,production100-mail-sender-1,10513
2025-09-19T00:00:00+03:00,2180,production100-mail-sender-113,10185
2025-09-19T00:00:00+03:00,2181,production100-mail-sender-101,9416
2025-09-19T00:00:00+03:00,3,production-mail-sender-aws-21,9330
2025-09-19T00:00:00+03:00,3,production-mail-sender-aws,9275
2025-09-19T00:00:00+03:00,3,production-mail-sender-aws-22,9270
2025-09-19T00:00:00+03:00,4,production-mail-sender-3,8896
2025-09-19T00:00:00+03:00,4,production-mail-sender-4,8810
2025-09-19T00:00:00+03:00,4,production-mail-sender-2,8791
2025-09-19T00:00:00+03:00,4,production-mail-sender-5,8725
2025-09-19T00:00:00+03:00,3,production-mail-sender-aws-3,8722
2025-09-19T00:00:00+03:00,4,production100-mail-sender-108,8654
2025-09-19T00:00:00+03:00,4,production100-mail-sender-109,8626
2025-09-19T00:00:00+03:00,4,production100-mail-sender-106,8613
2025-09-19T00:00:00+03:00,4,production100-mail-sender-107,8601
2025-09-19T00:00:00+03:00,4,production100-mail-sender-101,8596
2025-09-19T00:00:00+03:00,4,production100-mail-sender-105,8586
2025-09-19T00:00:00+03:00,4,production100-mail-sender-102,8584
2025-09-19T00:00:00+03:00,4,production100-mail-sender-1,8583
2025-09-19T00:00:00+03:00,4,production100-mail-sender-110,8496
2025-09-19T00:00:00+03:00,4,production100-mail-sender-103,8379
2025-09-19T00:00:00+03:00,4,production100-mail-sender-111,8377
2025-09-19T00:00:00+03:00,4,production-mail-sender-1,8316
2025-09-19T00:00:00+03:00,3,production-mail-sender-2,8077
2025-09-19T00:00:00+03:00,3,production-mail-sender-5,8035
2025-09-19T00:00:00+03:00,3,production-mail-sender-aws-23,7742
2025-09-19T00:00:00+03:00,3,production-mail-sender-1,7687
2025-09-19T00:00:00+03:00,3,production100-mail-sender-104,7596
2025-09-19T00:00:00+03:00,3,production100-mail-sender-107,7531
2025-09-19T00:00:00+03:00,3,production100-mail-sender-106,7528
2025-09-19T00:00:00+03:00,3,production100-mail-sender-105,7522
2025-09-19T00:00:00+03:00,3,production100-mail-sender-103,7516
2025-09-19T00:00:00+03:00,3,production100-mail-sender-1,7503
2025-09-19T00:00:00+03:00,3,production100-mail-sender-102,7491
2025-09-19T00:00:00+03:00,4,production200-mail-sender-200,7434
2025-09-19T00:00:00+03:00,3,production100-mail-sender-112,7308
2025-09-19T00:00:00+03:00,3,production100-mail-sender-111,7173
2025-09-19T00:00:00+03:00,3,production200-mail-sender-200,7155
2025-09-19T00:00:00+03:00,3,production100-mail-sender-109,7077
2025-09-19T00:00:00+03:00,2179,production100-mail-sender-113,6849
2025-09-19T00:00:00+03:00,258,production100-mail-sender-104,4388
2025-09-19T00:00:00+03:00,258,production200-mail-sender-200,3876
2025-09-19T00:00:00+03:00,488,production-mail-sender-aws-2,2563
2025-09-19T00:00:00+03:00,106,production100-mail-sender-101,2302
2025-09-19T00:00:00+03:00,1,production-mail-sender-aws,2274
2025-09-19T00:00:00+03:00,1,production-mail-sender-aws-2,2266
2025-09-19T00:00:00+03:00,1,production100-mail-sender-102,2258
2025-09-19T00:00:00+03:00,1,production100-mail-sender-105,2256
2025-09-19T00:00:00+03:00,1,production100-mail-sender-108,2250
2025-09-19T00:00:00+03:00,1,production100-mail-sender-107,2249
2025-09-19T00:00:00+03:00,1,production100-mail-sender-106,2246
2025-09-19T00:00:00+03:00,1,production100-mail-sender-103,2244
2025-09-19T00:00:00+03:00,1,production100-mail-sender-1,2238
2025-09-19T00:00:00+03:00,1,production100-mail-sender-101,2237
2025-09-19T00:00:00+03:00,1,production200-mail-sender-200,2184
2025-09-19T00:00:00+03:00,257,production100-mail-sender-104,2133
2025-09-19T00:00:00+03:00,6,production-mail-sender-aws,2116
2025-09-19T00:00:00+03:00,257,production200-mail-sender-200,1804
2025-09-19T00:00:00+03:00,370,production100-mail-sender-104,1738
2025-09-19T00:00:00+03:00,370,production200-mail-sender-200,1497
2025-09-19T00:00:00+03:00,2214,production100-mail-sender-108,1331
2025-09-19T00:00:00+03:00,106,production-mail-sender-aws,1119
2025-09-19T00:00:00+03:00,8,production100-mail-sender-113,909
2025-09-19T00:00:00+03:00,8,production-mail-sender-4,909
2025-09-19T00:00:00+03:00,8,production-mail-sender-5,907
2025-09-19T00:00:00+03:00,8,production100-mail-sender-1,906
2025-09-19T00:00:00+03:00,8,production100-mail-sender-102,906
2025-09-19T00:00:00+03:00,8,production100-mail-sender-101,904
2025-09-19T00:00:00+03:00,8,production100-mail-sender-112,904
2025-09-19T00:00:00+03:00,8,production100-mail-sender-103,903
2025-09-19T00:00:00+03:00,8,production200-mail-sender-200,903
2025-09-19T00:00:00+03:00,8,production100-mail-sender-111,897
2025-09-19T00:00:00+03:00,8,production-mail-sender-1,859
2025-09-19T00:00:00+03:00,104,production-mail-sender-5,723
2025-09-19T00:00:00+03:00,104,production-mail-sender-4,715
2025-09-19T00:00:00+03:00,104,production-mail-sender-2,713
2025-09-19T00:00:00+03:00,104,production-mail-sender-3,713
2025-09-19T00:00:00+03:00,104,production100-mail-sender-103,711
2025-09-19T00:00:00+03:00,104,production-mail-sender-1,711
2025-09-19T00:00:00+03:00,104,production100-mail-sender-107,710
2025-09-19T00:00:00+03:00,104,production100-mail-sender-108,709
2025-09-19T00:00:00+03:00,104,production100-mail-sender-105,708
2025-09-19T00:00:00+03:00,104,production100-mail-sender-102,707
2025-09-19T00:00:00+03:00,104,production100-mail-sender-109,707
2025-09-19T00:00:00+03:00,104,production100-mail-sender-106,706
2025-09-19T00:00:00+03:00,104,production100-mail-sender-1,705
2025-09-19T00:00:00+03:00,104,production100-mail-sender-101,705
2025-09-19T00:00:00+03:00,104,production100-mail-sender-111,699
2025-09-19T00:00:00+03:00,104,production100-mail-sender-110,696
2025-09-19T00:00:00+03:00,107,production100-mail-sender-113,681
2025-09-19T00:00:00+03:00,107,production-mail-sender-70,676
2025-09-19T00:00:00+03:00,107,production-mail-sender-4,671
2025-09-19T00:00:00+03:00,107,production100-mail-sender-106,670
2025-09-19T00:00:00+03:00,107,production100-mail-sender-114,669
2025-09-19T00:00:00+03:00,107,production-mail-sender-3,669
2025-09-19T00:00:00+03:00,107,production100-mail-sender-108,668
2025-09-19T00:00:00+03:00,107,production100-mail-sender-115,668
2025-09-19T00:00:00+03:00,107,production100-mail-sender-116,668
2025-09-19T00:00:00+03:00,107,production100-mail-sender-117,667
2025-09-19T00:00:00+03:00,107,production100-mail-sender-118,666
2025-09-19T00:00:00+03:00,107,production100-mail-sender-110,660
2025-09-19T00:00:00+03:00,526,production-mail-sender-aws,642
2025-09-19T00:00:00+03:00,259,production100-mail-sender-104,607
2025-09-19T00:00:00+03:00,105,production100-mail-sender-109,578
2025-09-19T00:00:00+03:00,105,production-mail-sender-3,575
2025-09-19T00:00:00+03:00,490,production-mail-sender-4,575
2025-09-19T00:00:00+03:00,105,production100-mail-sender-1,574
2025-09-19T00:00:00+03:00,105,production-mail-sender-1,574
2025-09-19T00:00:00+03:00,105,production100-mail-sender-102,573
2025-09-19T00:00:00+03:00,105,production-mail-sender-2,573
2025-09-19T00:00:00+03:00,105,production-mail-sender-4,573
2025-09-19T00:00:00+03:00,105,production100-mail-sender-108,572
2025-09-19T00:00:00+03:00,105,production-mail-sender-5,572
2025-09-19T00:00:00+03:00,107,production-mail-sender-aws,572
2025-09-19T00:00:00+03:00,105,production100-mail-sender-103,571
2025-09-19T00:00:00+03:00,105,production100-mail-sender-101,570
2025-09-19T00:00:00+03:00,490,production-mail-sender-5,570
2025-09-19T00:00:00+03:00,490,production-mail-sender-3,565
2025-09-19T00:00:00+03:00,105,production100-mail-sender-110,562
2025-09-19T00:00:00+03:00,490,production-mail-sender-2,562
2025-09-19T00:00:00+03:00,105,production100-mail-sender-111,561
2025-09-19T00:00:00+03:00,259,production200-mail-sender-200,555
2025-09-19T00:00:00+03:00,490,production-mail-sender-1,523
2025-09-19T00:00:00+03:00,260,production-mail-sender-2,471
2025-09-19T00:00:00+03:00,490,production100-mail-sender-111,471
2025-09-19T00:00:00+03:00,5,production-mail-sender-aws,469
2025-09-19T00:00:00+03:00,5,production-mail-sender-aws-2,467
2025-09-19T00:00:00+03:00,5,production-mail-sender-aws-21,467
2025-09-19T00:00:00+03:00,5,production-mail-sender-aws-3,467
2025-09-19T00:00:00+03:00,260,production100-mail-sender-1,447
2025-09-19T00:00:00+03:00,260,production100-mail-sender-102,445
2025-09-19T00:00:00+03:00,260,production-mail-sender-1,442
2025-09-19T00:00:00+03:00,447,production-mail-sender-aws-21,436
2025-09-19T00:00:00+03:00,447,production100-mail-sender-110,434
2025-09-19T00:00:00+03:00,447,production100-mail-sender-116,434
2025-09-19T00:00:00+03:00,447,production100-mail-sender-108,431
2025-09-19T00:00:00+03:00,447,production100-mail-sender-115,431
2025-09-19T00:00:00+03:00,447,production100-mail-sender-117,431
2025-09-19T00:00:00+03:00,447,production100-mail-sender-118,429
2025-09-19T00:00:00+03:00,447,production-mail-sender-70,428
2025-09-19T00:00:00+03:00,447,production100-mail-sender-114,427
2025-09-19T00:00:00+03:00,260,production200-mail-sender-200,425
2025-09-19T00:00:00+03:00,5,production100-mail-sender-1,406
2025-09-19T00:00:00+03:00,5,production100-mail-sender-112,401
2025-09-19T00:00:00+03:00,5,production100-mail-sender-113,390
2025-09-19T00:00:00+03:00,5,production100-mail-sender-111,388
2025-09-19T00:00:00+03:00,490,production100-mail-sender-102,353
2025-09-19T00:00:00+03:00,490,production100-mail-sender-106,353
2025-09-19T00:00:00+03:00,490,production100-mail-sender-1,350
2025-09-19T00:00:00+03:00,490,production100-mail-sender-101,347
2025-09-19T00:00:00+03:00,490,production100-mail-sender-103,343
2025-09-19T00:00:00+03:00,490,production200-mail-sender-200,336
2025-09-19T00:00:00+03:00,487,production-mail-sender-aws-2,254
2025-09-19T00:00:00+03:00,144,production-mail-sender-aws,144
2025-09-19T00:00:00+03:00,145,production-mail-sender-2,144
2025-09-19T00:00:00+03:00,147,production100-mail-sender-102,144
2025-09-19T00:00:00+03:00,148,production-mail-sender-3,144
2025-09-19T00:00:00+03:00,149,production-mail-sender-4,144
2025-09-19T00:00:00+03:00,150,production100-mail-sender-103,144
2025-09-19T00:00:00+03:00,151,production100-mail-sender-101,144
2025-09-19T00:00:00+03:00,152,production100-mail-sender-1,144
2025-09-19T00:00:00+03:00,153,production-mail-sender-5,144
2025-09-19T00:00:00+03:00,222,production100-mail-sender-105,144
2025-09-19T00:00:00+03:00,223,production100-mail-sender-104,144
2025-09-19T00:00:00+03:00,294,production-mail-sender-aws-2,144
2025-09-19T00:00:00+03:00,328,production-mail-sender-aws-3,144
2025-09-19T00:00:00+03:00,329,production100-mail-sender-106,144
2025-09-19T00:00:00+03:00,330,production100-mail-sender-107,144
2025-09-19T00:00:00+03:00,331,production100-mail-sender-108,144
2025-09-19T00:00:00+03:00,408,production200-mail-sender-200,144
2025-09-19T00:00:00+03:00,530,production100-mail-sender-110,144
2025-09-19T00:00:00+03:00,531,production100-mail-sender-109,144
2025-09-19T00:00:00+03:00,532,production100-mail-sender-113,144
2025-09-19T00:00:00+03:00,533,production100-mail-sender-112,144
2025-09-19T00:00:00+03:00,534,production100-mail-sender-111,144
2025-09-19T00:00:00+03:00,547,production-mail-sender-70,144
2025-09-19T00:00:00+03:00,648,production-mail-sender-aws-23,144
2025-09-19T00:00:00+03:00,649,production-mail-sender-aws-22,144
2025-09-19T00:00:00+03:00,650,production-mail-sender-aws-21,144
2025-09-19T00:00:00+03:00,651,production100-mail-sender-116,144
2025-09-19T00:00:00+03:00,652,production100-mail-sender-117,144
2025-09-19T00:00:00+03:00,653,production100-mail-sender-114,144
2025-09-19T00:00:00+03:00,654,production100-mail-sender-118,144
2025-09-19T00:00:00+03:00,655,production100-mail-sender-115,144
2025-09-19T00:00:00+03:00,146,production-mail-sender-1,142
2025-09-19T00:00:00+03:00,656,production-mail-sender-aws,105
2025-09-19T00:00:00+03:00,442,production100-mail-sender-102,61
2025-09-19T00:00:00+03:00,442,production100-mail-sender-101,59
2025-09-19T00:00:00+03:00,442,production100-mail-sender-103,58
2025-09-19T00:00:00+03:00,2144,production-mail-sender-aws,57
2025-09-19T00:00:00+03:00,489,production-mail-sender-aws-2,56
2025-09-19T00:00:00+03:00,442,production-mail-sender-aws,55
2025-09-19T00:00:00+03:00,491,production100-mail-sender-101,50
2025-09-19T00:00:00+03:00,491,production100-mail-sender-102,50
2025-09-19T00:00:00+03:00,491,production100-mail-sender-103,50
2025-09-19T00:00:00+03:00,491,production-mail-sender-aws-21,50
2025-09-19T00:00:00+03:00,491,production-mail-sender-2,49
2025-09-19T00:00:00+03:00,409,production-mail-sender-aws,46
2025-09-19T00:00:00+03:00,189,production100-mail-sender-1,42
2025-09-19T00:00:00+03:00,189,production-mail-sender-1,40
2025-09-19T00:00:00+03:00,448,production-mail-sender-aws,38
2025-09-19T00:00:00+03:00,448,production-mail-sender-aws-2,38
2025-09-19T00:00:00+03:00,492,production-mail-sender-aws-21,38
2025-09-19T00:00:00+03:00,492,production100-mail-sender-101,37
2025-09-19T00:00:00+03:00,492,production100-mail-sender-102,36
2025-09-19T00:00:00+03:00,492,production100-mail-sender-103,36
2025-09-19T00:00:00+03:00,492,production100-mail-sender-105,36
2025-09-19T00:00:00+03:00,492,production-mail-sender-5,36
2025-09-19T00:00:00+03:00,615,production-mail-sender-aws,26
2025-09-19T00:00:00+03:00,2247,production-mail-sender-aws,26
2025-09-19T00:00:00+03:00,95,production100-mail-sender-101,22
2025-09-19T00:00:00+03:00,95,production-mail-sender-1,22
2025-09-19T00:00:00+03:00,582,production100-mail-sender-104,22
2025-09-19T00:00:00+03:00,582,production200-mail-sender-200,22
2025-09-19T00:00:00+03:00,528,production-mail-sender-aws,18
2025-09-19T00:00:00+03:00,528,production100-mail-sender-1,17
2025-09-19T00:00:00+03:00,528,production200-mail-sender-200,17
2025-09-19T00:00:00+03:00,528,production-mail-sender-1,15
2025-09-19T00:00:00+03:00,527,production-mail-sender-aws,12
2025-09-19T00:00:00+03:00,2248,production-mail-sender-aws,3
2025-09-19T00:00:00+03:00,689,production100-mail-sender-104,2
2025-09-19T00:00:00+03:00,2140,production-mail-sender-aws,2
2025-09-19T00:00:00+03:00,2143,production100-mail-sender-104,2
2025-09-19T00:00:00+03:00,10,production-mail-sender-1,1
2025-09-19T00:00:00+03:00,12,production-mail-sender-1,1
2025-09-20T00:00:00+03:00,2,production-mail-sender-4,12753
2025-09-20T00:00:00+03:00,2,production-mail-sender-3,12745
2025-09-20T00:00:00+03:00,2,production-mail-sender-2,12722
2025-09-20T00:00:00+03:00,2,production-mail-sender-5,12717
2025-09-20T00:00:00+03:00,2,production-mail-sender-1,12698
2025-09-20T00:00:00+03:00,3,production-mail-sender-aws,12623
2025-09-20T00:00:00+03:00,3,production-mail-sender-aws-22,12464
2025-09-20T00:00:00+03:00,2,production100-mail-sender-101,12426
2025-09-20T00:00:00+03:00,2,production100-mail-sender-108,12424
2025-09-20T00:00:00+03:00,2,production100-mail-sender-104,12422
2025-09-20T00:00:00+03:00,2,production100-mail-sender-102,12410
2025-09-20T00:00:00+03:00,2,production100-mail-sender-106,12410
2025-09-20T00:00:00+03:00,2,production100-mail-sender-109,12409
2025-09-20T00:00:00+03:00,2,production100-mail-sender-103,12406
2025-09-20T00:00:00+03:00,2,production100-mail-sender-107,12405
2025-09-20T00:00:00+03:00,2,production100-mail-sender-1,12375
2025-09-20T00:00:00+03:00,2,production100-mail-sender-113,12311
2025-09-20T00:00:00+03:00,2,production100-mail-sender-112,12291
2025-09-20T00:00:00+03:00,2,production100-mail-sender-105,12269
2025-09-20T00:00:00+03:00,2,production200-mail-sender-200,12269
2025-09-20T00:00:00+03:00,2,production100-mail-sender-111,12097
2025-09-20T00:00:00+03:00,2,production100-mail-sender-110,12034
2025-09-20T00:00:00+03:00,3,production-mail-sender-aws-21,11829
2025-09-20T00:00:00+03:00,3,production-mail-sender-aws-3,11220
2025-09-20T00:00:00+03:00,2180,production100-mail-sender-113,10187
2025-09-20T00:00:00+03:00,3,production-mail-sender-2,10002
2025-09-20T00:00:00+03:00,3,production-mail-sender-5,10002
2025-09-20T00:00:00+03:00,3,production-mail-sender-1,10001
2025-09-20T00:00:00+03:00,3,production100-mail-sender-102,9095
2025-09-20T00:00:00+03:00,3,production100-mail-sender-106,9089
2025-09-20T00:00:00+03:00,3,production100-mail-sender-103,9059
2025-09-20T00:00:00+03:00,3,production100-mail-sender-1,9028
2025-09-20T00:00:00+03:00,3,production100-mail-sender-105,8823
2025-09-20T00:00:00+03:00,2181,production100-mail-sender-101,8791
2025-09-20T00:00:00+03:00,3,production100-mail-sender-104,8756
2025-09-20T00:00:00+03:00,3,production-mail-sender-aws-23,8717
2025-09-20T00:00:00+03:00,3,production100-mail-sender-107,8597
2025-09-20T00:00:00+03:00,3,production100-mail-sender-109,8582
2025-09-20T00:00:00+03:00,3,production200-mail-sender-200,8502
2025-09-20T00:00:00+03:00,3,production100-mail-sender-111,8499
2025-09-20T00:00:00+03:00,3,production100-mail-sender-112,8175
2025-09-20T00:00:00+03:00,4,production-mail-sender-2,6234
2025-09-20T00:00:00+03:00,4,production-mail-sender-3,6232
2025-09-20T00:00:00+03:00,4,production-mail-sender-1,6221
2025-09-20T00:00:00+03:00,4,production-mail-sender-5,6221
